data;hora;Número do pedido;Produto;Valor total de itens;forma de pagamento
23/05/2026;21:45:38;0134;2xX-Completo (Artesanal 150g);51,80;Pix
23/05/2026;21:58:46;0889;X-Bacon (Artesanal 150g);20,90;Cartão de Crédito
23/05/2026;22:01:52;0124;Frango salada,Filé tudo;37,80;Dinheiro
23/05/2026;22:02:57;0382;Filé tudo,Lombo bacon;36,80;Pix
23/05/2026;22:05:53;0514;2xFilé tudo,Molho da casa,X-Completo (Padrão);68,60;Pix
23/05/2026;22:06:34;0258;Batata frita pequena;8,90;Dinheiro
23/05/2026;22:10:28;0153;Frango tudo,Frango completo;42,80;Pix
23/05/2026;22:12:32;0103;X-Completo (Padrão);24,90;Cartão de Crédito
23/05/2026;22:21:12;0223;Lombo completo,Filé Completo;53,80;Cartão de Crédito
23/05/2026;22:26:09;0847;X-Salada (Padrão),Molho de alho,Filé bacon,Batata frita grande;49,60;Cartão de Crédito
23/05/2026;22:29:18;0834;Cerveja Lata;6,90;Cartão de Débito
23/05/2026;22:31:18;0781;X-Salada (Artesanal 150g),Lombo tudo,X-Salada (Artesanal 150g),Batata frita pequena;84,60;Cartão de Crédito
23/05/2026;22:41:59;0244;Frango bacon;15,90;Dinheiro
23/05/2026;22:54:05;0450;X-Bacon (Padrão),Filé Completo;44,80;Pix
23/05/2026;22:57:21;0888;2xLombo tudo,Lombo tudo;53,70;Cartão de Crédito
23/05/2026;22:59:00;0319;X-Tudo (Artesanal 150g),Frango completo,Filé bacon;65,70;Cartão de Crédito
23/05/2026;23:00:11;0030;X-Completo (Padrão);24,90;Pix
23/05/2026;23:00:19;0284;X-Bacon (Artesanal 150g),X-Tudo (Padrão),Molho de alho,Lombo completo;65,60;Cartão de Crédito
23/05/2026;23:03:46;0503;X-Tudo (Artesanal 150g),Frango salada,Lombo bacon;55,70;Cartão de Débito
23/05/2026;23:05:03;0027;Frango completo,2xFilé Completo,2xRefrigerante litro,3xFrango tudo;152,20;Cartão de Débito
23/05/2026;23:09:24;0903;X-Salada (Padrão),Lombo completo,X-Tudo (Padrão),Cerveja Lata;66,60;Dinheiro
23/05/2026;23:11:23;0646;Frango tudo,Batata frita grande,Frango tudo,X-Completo (Padrão);73,60;Pix
23/05/2026;23:18:54;0402;Frango completo;24,90;Cartão de Crédito
23/05/2026;23:23:12;0118;2xLombo tudo,Filé tudo;56,70;Pix
23/05/2026;23:30:11;0784;2xBatata frita grande,2xX-Completo (Padrão),X-Bacon (Artesanal 150g),Lombo salada;113,40;Cartão de Débito
23/05/2026;23:32:21;0347;X-Salada (Padrão);16,90;Cartão de Crédito
23/05/2026;23:32:22;0419;Filé tudo;20,90;Pix
23/05/2026;23:48:42;0191;X-Tudo (Padrão),X-Bacon (Padrão),Filé tudo;54,70;Dinheiro
23/05/2026;23:51:45;0703;X-Tudo (Artesanal 150g),Frango tudo;40,80;Dinheiro
23/05/2026;23:56:28;0574;X-Tudo (Artesanal 150g),X-Bacon (Artesanal 150g),X-Bacon (Artesanal 150g);64,70;Pix
24/05/2026;18:03:31;0246;Frango completo;24,90;Cartão de Débito
24/05/2026;18:09:54;0625;Frango salada,X-Completo (Artesanal 150g);42,80;Cartão de Crédito
24/05/2026;18:14:03;0402;2xX-Tudo (Padrão),2xLombo salada,X-Tudo (Padrão);87,50;Pix
24/05/2026;18:18:25;0907;X-Salada (Artesanal 150g),Molho da casa,X-Tudo (Artesanal 150g);53,70;Cartão de Crédito
24/05/2026;18:40:33;0103;Lombo bacon;15,90;Cartão de Crédito
24/05/2026;18:48:21;0437;Frango completo,Lombo bacon,Lombo completo,Refrigerante lata;69,60;Cartão de Crédito
24/05/2026;18:50:52;0428;3xFrango tudo;53,70;Cartão de Débito
24/05/2026;18:50:54;0608;2xFrango bacon;31,80;Pix
24/05/2026;19:02:31;0062;2xRefrigerante litro,Filé salada,Filé Completo,X-Salada (Padrão);81,50;Cartão de Débito
24/05/2026;19:02:51;0573;Frango completo,2xX-Completo (Padrão),X-Bacon (Padrão);90,60;Cartão de Crédito
24/05/2026;19:16:14;0644;X-Completo (Artesanal 150g),Filé tudo;46,80;Cartão de Crédito
24/05/2026;19:17:42;0883;Batata frita pequena;8,90;Pix
24/05/2026;19:21:42;0791;X-Tudo (Padrão),X-Tudo (Padrão),X-Tudo (Padrão);53,70;Cartão de Crédito
24/05/2026;19:24:59;0052;Filé salada,Molho de alho;21,80;Cartão de Crédito
24/05/2026;19:29:38;0759;Filé salada;19,90;Cartão de Crédito
24/05/2026;19:51:17;0405;Filé bacon;17,90;Cartão de Débito
24/05/2026;19:53:19;0802;2xX-Bacon (Padrão);31,80;Cartão de Débito
24/05/2026;19:56:52;0014;2xRefrigerante litro,Lombo salada,Batata frita pequena;41,60;Pix
24/05/2026;20:03:56;0682;Frango bacon,Molho da casa,X-Completo (Padrão);42,70;Cartão de Crédito
24/05/2026;20:05:08;0753;X-Tudo (Artesanal 150g),Filé Completo;51,80;Dinheiro
24/05/2026;20:12:48;0670;Molho de alho,Frango salada,Refrigerante litro,X-Tudo (Artesanal 150g);49,60;Pix
24/05/2026;20:49:05;0462;Filé bacon,Batata frita pequena;26,80;Pix
24/05/2026;20:50:22;0440;Lombo bacon,X-Completo (Padrão);40,80;Cartão de Crédito
24/05/2026;21:01:38;0457;Lombo bacon,Lombo bacon;31,80;Pix
24/05/2026;21:14:40;0873;2xX-Bacon (Padrão),Lombo completo;56,70;Dinheiro
24/05/2026;21:16:57;0881;Lombo tudo;17,90;Cartão de Crédito
24/05/2026;21:29:27;0001;Lombo completo;24,90;Cartão de Débito
24/05/2026;21:48:34;0785;X-Completo (Artesanal 150g),Lombo salada;42,80;Pix
24/05/2026;21:57:48;0219;2xFilé tudo,2xX-Salada (Artesanal 150g),Filé Completo;128,50;Cartão de Débito
24/05/2026;22:06:26;0825;X-Salada (Padrão),Refrigerante litro,Molho de alho,X-Tudo (Padrão);44,60;Pix
24/05/2026;22:10:49;0350;2xX-Salada (Padrão),Molho de alho;35,70;Cartão de Crédito
24/05/2026;22:12:13;0496;2xRefrigerante litro;15,80;Pix
24/05/2026;22:13:55;0659;Frango tudo;17,90;Pix
24/05/2026;22:15:57;0966;3xLombo tudo;53,70;Pix
24/05/2026;22:23:09;0274;Lombo salada,2xCerveja Lata;30,70;Pix
24/05/2026;22:24:14;0831;Batata frita pequena,X-Bacon (Padrão);24,80;Pix
24/05/2026;22:26:10;0814;Refrigerante lata,X-Bacon (Artesanal 150g),Lombo tudo;42,70;Pix
24/05/2026;22:37:05;0533;Cerveja Lata,X-Tudo (Padrão);24,80;Pix
24/05/2026;22:46:56;0750;Batata frita pequena,Refrigerante litro,3xLombo completo,Molho de alho;93,40;Cartão de Débito
24/05/2026;23:01:03;0852;2xFilé salada,Frango salada,Lombo completo,3xMolho da casa;87,30;Cartão de Débito
24/05/2026;23:01:41;0666;2xBatata frita grande,X-Salada (Padrão),X-Bacon (Padrão);58,60;Cartão de Débito
24/05/2026;23:02:28;0044;X-Completo (Artesanal 150g);25,90;Cartão de Crédito
24/05/2026;23:04:50;0970;Frango completo,2xRefrigerante lata;32,70;Pix
24/05/2026;23:08:13;0019;2xLombo salada,X-Tudo (Padrão),Filé Completo;80,60;Cartão de Débito
24/05/2026;23:19:27;0500;X-Tudo (Artesanal 150g),Batata frita pequena,2xFrango completo;81,60;Cartão de Crédito
24/05/2026;23:19:57;0132;X-Salada (Artesanal 150g),X-Completo (Padrão);53,80;Dinheiro
24/05/2026;23:30:16;0498;Filé salada,Filé bacon;37,80;Pix
24/05/2026;23:43:26;0467;Lombo salada,X-Bacon (Padrão),Frango tudo,2xX-Tudo (Artesanal 150g);96,50;Dinheiro
24/05/2026;23:44:51;0029;Filé salada;19,90;Cartão de Débito
24/05/2026;23:58:34;0316;Molho de alho,Frango tudo,3xBatata frita grande,Cerveja Lata;65,40;Cartão de Crédito
24/05/2026;23:59:07;0481;Cerveja Lata,Batata frita pequena;15,80;Cartão de Débito
25/05/2026;18:03:56;0034;Batata frita grande;12,90;Cartão de Crédito
25/05/2026;18:06:02;0963;Batata frita grande,Batata frita pequena,Lombo salada;38,70;Dinheiro
25/05/2026;18:15:49;0376;Frango bacon;15,90;Pix
25/05/2026;18:23:54;0257;Filé Completo,2xX-Completo (Padrão);78,70;Cartão de Crédito
25/05/2026;18:27:55;0636;3xCerveja Lata,X-Salada (Padrão),Filé Completo;66,50;Cartão de Débito
25/05/2026;18:32:43;0451;Molho de alho,X-Salada (Artesanal 150g),X-Completo (Artesanal 150g),2xFilé tudo;98,50;Cartão de Crédito
25/05/2026;18:35:16;0237;Batata frita grande,2xFrango completo;62,70;Cartão de Crédito
25/05/2026;18:38:10;0314;2xMolho de alho,X-Completo (Artesanal 150g),2xFilé salada,Frango tudo;87,40;Cartão de Crédito
25/05/2026;18:43:22;0651;2xX-Bacon (Padrão),X-Completo (Artesanal 150g),Filé Completo,Frango completo;111,50;Cartão de Crédito
25/05/2026;18:47:32;0750;2xX-Bacon (Artesanal 150g),X-Completo (Padrão),Batata frita grande,X-Bacon (Artesanal 150g);100,50;Cartão de Débito
25/05/2026;18:47:51;0262;Batata frita grande;12,90;Cartão de Crédito
25/05/2026;19:01:56;0493;X-Completo (Padrão),2xFilé tudo;66,70;Pix
25/05/2026;19:08:20;0222;Molho de alho,X-Salada (Artesanal 150g);30,80;Cartão de Débito
25/05/2026;19:14:48;0469;Filé salada,2xBatata frita grande,Molho da casa,Filé tudo;68,50;Cartão de Débito
25/05/2026;19:16:26;0829;X-Tudo (Artesanal 150g),X-Completo (Artesanal 150g);48,80;Cartão de Débito
25/05/2026;19:23:22;0673;X-Bacon (Padrão),X-Completo (Padrão);40,80;Pix
25/05/2026;19:27:40;0867;X-Bacon (Artesanal 150g),X-Tudo (Padrão);38,80;Pix
25/05/2026;19:33:17;0800;X-Salada (Artesanal 150g),3xX-Completo (Artesanal 150g),Filé Completo,X-Tudo (Artesanal 150g);158,40;Cartão de Débito
25/05/2026;19:34:07;0356;Filé salada,Molho da casa;21,80;Cartão de Crédito
25/05/2026;19:35:44;0518;Frango salada,Molho de alho;18,80;Cartão de Crédito
25/05/2026;19:44:33;0309;2xX-Completo (Padrão);49,80;Cartão de Débito
25/05/2026;19:44:52;0484;Frango bacon;15,90;Pix
25/05/2026;19:47:39;0863;2xLombo salada,Lombo bacon,Lombo bacon;65,60;Cartão de Crédito
25/05/2026;20:00:12;0583;Filé salada,X-Bacon (Artesanal 150g);40,80;Cartão de Débito
25/05/2026;20:01:45;0281;Frango completo,Filé tudo;45,80;Pix
25/05/2026;20:06:30;0694;Frango salada;16,90;Dinheiro
25/05/2026;20:26:29;0876;Lombo bacon,Lombo tudo,Molho da casa,Lombo bacon;51,60;Pix
25/05/2026;20:29:28;0529;Molho de alho,2xFilé salada,Batata frita pequena,Molho da casa;52,50;Cartão de Débito
25/05/2026;20:33:01;0305;Lombo salada,X-Completo (Artesanal 150g),Lombo salada;59,70;Cartão de Débito
25/05/2026;20:35:39;0409;Filé tudo,2xLombo tudo,Molho de alho,Frango salada;75,50;Cartão de Débito
25/05/2026;20:39:16;0346;Molho de alho,Batata frita grande;14,80;Cartão de Débito
25/05/2026;20:44:27;0620;Frango bacon,Batata frita grande,X-Bacon (Artesanal 150g),X-Bacon (Padrão);65,60;Pix
25/05/2026;20:50:05;0203;Frango bacon,Frango salada,Lombo salada;49,70;Pix
25/05/2026;21:01:40;0546;X-Completo (Artesanal 150g),X-Bacon (Padrão);41,80;Pix
25/05/2026;21:08:56;0733;X-Salada (Padrão),Lombo completo,Filé bacon,3xLombo completo;134,40;Cartão de Débito
25/05/2026;21:19:19;0288;X-Salada (Artesanal 150g),Cerveja Lata;35,80;Cartão de Débito
25/05/2026;21:26:46;0340;X-Bacon (Artesanal 150g);20,90;Cartão de Débito
25/05/2026;21:33:21;0633;2xMolho da casa,X-Bacon (Padrão),Refrigerante litro,Batata frita grande;40,50;Cartão de Débito
25/05/2026;21:33:56;0561;2xLombo bacon;31,80;Dinheiro
25/05/2026;21:37:26;0657;X-Tudo (Artesanal 150g),Frango completo,Frango completo;72,70;Cartão de Crédito
25/05/2026;21:48:29;0187;Lombo completo,2xFrango tudo,Refrigerante lata,2xFrango salada;98,40;Cartão de Débito
25/05/2026;22:06:16;0488;Filé tudo,Filé bacon,Cerveja Lata;45,70;Cartão de Crédito
25/05/2026;22:10:22;0021;2xFrango completo,Cerveja Lata;56,70;Pix
25/05/2026;22:10:45;0502;X-Salada (Artesanal 150g),Frango salada,X-Tudo (Artesanal 150g),Lombo salada;85,60;Pix
25/05/2026;22:18:59;0143;X-Completo (Artesanal 150g);25,90;Cartão de Débito
25/05/2026;22:19:32;0674;Frango bacon,Cerveja Lata,Lombo completo,Filé Completo;76,60;Cartão de Crédito
25/05/2026;22:26:58;0329;2xX-Tudo (Artesanal 150g);45,80;Pix
25/05/2026;22:32:31;0597;Batata frita pequena,X-Bacon (Artesanal 150g),2xX-Salada (Artesanal 150g),X-Bacon (Artesanal 150g);108,50;Cartão de Débito
25/05/2026;22:32:35;0998;2xFilé salada,Frango tudo,X-Completo (Artesanal 150g),Filé bacon;101,50;Pix
25/05/2026;22:35:17;0356;Cerveja Lata;6,90;Pix
25/05/2026;23:10:09;0692;Batata frita grande,2xBatata frita pequena,X-Completo (Artesanal 150g),Refrigerante litro;64,50;Pix
25/05/2026;23:10:34;0872;Filé tudo,Refrigerante litro,Refrigerante lata,Molho da casa;34,60;Cartão de Débito
25/05/2026;23:11:47;0366;Cerveja Lata,Refrigerante litro,Molho de alho,Frango salada;33,60;Dinheiro
25/05/2026;23:26:58;0578;X-Bacon (Artesanal 150g);20,90;Pix
25/05/2026;23:30:49;0708;Lombo bacon,2xFrango tudo,Filé tudo;72,60;Pix
25/05/2026;23:37:24;0020;2xBatata frita grande,Frango completo;50,70;Cartão de Crédito
25/05/2026;23:39:06;0209;Lombo bacon,Filé bacon;33,80;Cartão de Crédito
25/05/2026;23:41:16;0776;Lombo completo,Molho da casa,Molho de alho;28,70;Cartão de Crédito
25/05/2026;23:47:21;0836;Refrigerante lata,X-Bacon (Artesanal 150g);24,80;Cartão de Crédito
26/05/2026;18:01:18;0145;2xLombo bacon,X-Completo (Padrão),Filé bacon,Refrigerante litro;82,50;Cartão de Crédito
26/05/2026;18:19:16;0955;X-Salada (Padrão),3xX-Tudo (Padrão),Lombo salada,2xX-Completo (Artesanal 150g);139,30;Dinheiro
26/05/2026;18:27:30;0499;Molho de alho,Batata frita pequena,Molho de alho;12,70;Cartão de Débito
26/05/2026;18:28:17;0382;Cerveja Lata,Frango bacon;22,80;Cartão de Débito
26/05/2026;18:32:20;0813;Molho da casa,Lombo completo;26,80;Cartão de Débito
26/05/2026;18:32:47;0853;2xFilé tudo;41,80;Dinheiro
26/05/2026;18:36:38;0015;Frango bacon,Batata frita pequena,X-Bacon (Artesanal 150g),X-Bacon (Padrão);61,60;Cartão de Crédito
26/05/2026;18:38:17;0729;Batata frita pequena,2xX-Salada (Artesanal 150g);66,70;Cartão de Crédito
26/05/2026;18:40:11;0428;Refrigerante lata,2xX-Completo (Artesanal 150g);55,70;Cartão de Débito
26/05/2026;18:40:28;0967;Refrigerante lata,Frango completo;28,80;Cartão de Crédito
26/05/2026;18:42:39;0004;2xBatata frita pequena,Cerveja Lata,Batata frita pequena;33,60;Pix
26/05/2026;18:42:41;0658;3xX-Completo (Padrão),Cerveja Lata,X-Tudo (Artesanal 150g);104,50;Cartão de Débito
26/05/2026;18:47:38;0775;Refrigerante lata,Lombo completo,X-Tudo (Artesanal 150g);51,70;Pix
26/05/2026;18:55:31;0837;Lombo salada,Frango tudo,Cerveja Lata,Lombo tudo;59,60;Pix
26/05/2026;18:55:34;0291;Filé bacon,Frango completo,X-Tudo (Artesanal 150g),X-Bacon (Artesanal 150g);86,60;Cartão de Crédito
26/05/2026;18:56:56;0728;Molho de alho,Frango tudo,Molho de alho;21,70;Cartão de Débito
26/05/2026;19:08:36;0478;2xX-Completo (Artesanal 150g),Frango bacon;67,70;Cartão de Crédito
26/05/2026;19:09:40;0744;Filé salada,2xFrango bacon;51,70;Cartão de Crédito
26/05/2026;19:10:34;0461;2xLombo salada;33,80;Pix
26/05/2026;19:13:52;0285;Cerveja Lata,Frango bacon,X-Salada (Padrão),2xX-Completo (Artesanal 150g);91,50;Cartão de Crédito
26/05/2026;19:15:49;0397;Lombo bacon;15,90;Pix
26/05/2026;19:17:39;0008;Lombo salada,Refrigerante litro;24,80;Pix
26/05/2026;19:18:48;0709;Frango bacon;15,90;Dinheiro
26/05/2026;19:19:43;0626;2xMolho da casa,2xX-Salada (Artesanal 150g);61,60;Cartão de Débito
26/05/2026;19:32:37;0501;Refrigerante lata,Frango bacon;19,80;Pix
26/05/2026;19:32:40;0448;Batata frita grande,Filé tudo,Lombo salada,Refrigerante lata;54,60;Cartão de Débito
26/05/2026;19:41:47;0007;Filé salada,X-Bacon (Padrão),Filé bacon;53,70;Pix
26/05/2026;19:44:14;0343;X-Salada (Padrão),2xLombo bacon;48,70;Dinheiro
26/05/2026;19:45:52;0104;X-Bacon (Artesanal 150g),Frango salada,Molho de alho;39,70;Cartão de Crédito
26/05/2026;19:50:20;0092;Frango salada,Filé tudo,Batata frita pequena,X-Salada (Padrão);63,60;Pix
26/05/2026;20:00:22;0132;X-Tudo (Artesanal 150g),Lombo tudo,X-Salada (Padrão),X-Completo (Artesanal 150g);83,60;Pix
26/05/2026;20:01:19;0665;Lombo bacon,Molho de alho,2xFrango tudo,X-Completo (Padrão);78,50;Cartão de Débito
26/05/2026;20:11:19;0371;Refrigerante litro,2xCerveja Lata,Lombo bacon;37,60;Pix
26/05/2026;20:13:56;0512;Frango tudo;17,90;Dinheiro
26/05/2026;20:14:50;0738;Filé tudo;20,90;Cartão de Crédito
26/05/2026;20:16:55;0104;2xFrango bacon;31,80;Dinheiro
26/05/2026;20:18:58;0570;Frango bacon,Frango tudo,Molho da casa,Filé tudo;56,60;Pix
26/05/2026;20:25:16;0638;Frango completo;24,90;Pix
26/05/2026;20:27:37;0695;Cerveja Lata;6,90;Pix
26/05/2026;20:28:27;0277;2xX-Bacon (Artesanal 150g),Lombo salada,2xLombo salada;92,50;Pix
26/05/2026;21:10:48;0488;X-Tudo (Artesanal 150g);22,90;Cartão de Crédito
26/05/2026;21:15:58;0891;Lombo completo,X-Salada (Padrão),Frango completo;66,70;Cartão de Crédito
26/05/2026;21:33:13;0608;Frango bacon;15,90;Pix
26/05/2026;21:35:26;0008;X-Tudo (Padrão),X-Salada (Padrão),Refrigerante lata,X-Completo (Padrão);63,60;Pix
26/05/2026;21:36:32;0025;Lombo completo,2xBatata frita pequena,Cerveja Lata,2xX-Bacon (Padrão);81,40;Cartão de Débito
26/05/2026;21:44:45;0588;Batata frita grande,Batata frita grande,X-Completo (Padrão),Lombo completo;75,60;Pix
26/05/2026;22:00:53;0184;X-Completo (Padrão),Lombo salada,X-Completo (Padrão);66,70;Pix
26/05/2026;22:11:48;0297;Cerveja Lata,Filé bacon,Lombo tudo,Filé salada;62,60;Cartão de Crédito
26/05/2026;22:12:42;0208;Frango completo,X-Completo (Artesanal 150g);50,80;Pix
26/05/2026;22:15:06;0383;2xLombo salada;33,80;Cartão de Crédito
26/05/2026;22:33:27;0280;Frango bacon,Frango salada,Molho de alho;34,70;Pix
26/05/2026;22:39:07;0684;Filé tudo,Filé tudo,X-Salada (Artesanal 150g);70,70;Cartão de Débito
26/05/2026;22:42:59;0549;Filé tudo,Refrigerante litro,Batata frita grande,2xBatata frita grande;67,50;Cartão de Crédito
26/05/2026;23:12:58;0614;X-Completo (Artesanal 150g),X-Salada (Padrão),X-Completo (Artesanal 150g);68,70;Pix
26/05/2026;23:13:14;0916;3xLombo bacon,Frango completo,Filé salada;92,50;Cartão de Crédito
26/05/2026;23:23:59;0039;X-Bacon (Artesanal 150g),Refrigerante litro;28,80;Pix
26/05/2026;23:43:55;0034;Filé tudo,Frango bacon,2xFrango tudo,Frango tudo;90,50;Cartão de Débito
26/05/2026;23:48:27;0889;2xX-Salada (Padrão),2xX-Completo (Padrão),Lombo tudo;101,50;Cartão de Crédito
26/05/2026;23:49:40;0333;X-Tudo (Padrão),2xX-Salada (Padrão),Cerveja Lata,Frango tudo;76,50;Cartão de Débito
26/05/2026;23:50:02;0904;Lombo bacon,2xCerveja Lata,Filé bacon,X-Tudo (Artesanal 150g);70,50;Pix
27/05/2026;18:03:51;0011;X-Completo (Padrão);24,90;Cartão de Crédito
27/05/2026;18:19:17;0630;Frango tudo,2xFrango completo,2xFilé salada;107,50;Dinheiro
27/05/2026;18:20:05;0591;Batata frita pequena;8,90;Pix
27/05/2026;18:20:50;0040;X-Bacon (Artesanal 150g);20,90;Dinheiro
27/05/2026;18:26:23;0243;Filé Completo;28,90;Pix
27/05/2026;18:29:28;0100;X-Tudo (Artesanal 150g),X-Salada (Artesanal 150g),Frango bacon;67,70;Cartão de Crédito
27/05/2026;18:33:42;0595;Frango salada;16,90;Cartão de Débito
27/05/2026;18:35:31;0055;Frango bacon,Frango completo,X-Bacon (Padrão);56,70;Pix
27/05/2026;18:36:00;0123;Frango tudo,X-Salada (Artesanal 150g),2xFilé bacon,X-Tudo (Artesanal 150g);105,50;Cartão de Crédito
27/05/2026;18:39:15;0275;Filé tudo,Filé salada;40,80;Dinheiro
27/05/2026;18:42:07;0183;Frango tudo;17,90;Pix
27/05/2026;18:49:27;0229;Lombo completo,2xFrango bacon,Batata frita grande,Molho de alho;71,50;Cartão de Crédito
27/05/2026;18:59:31;0276;Molho da casa;1,90;Pix
27/05/2026;19:05:17;0245;2xX-Salada (Artesanal 150g);57,80;Cartão de Crédito
27/05/2026;19:22:39;0734;X-Salada (Artesanal 150g);28,90;Dinheiro
27/05/2026;19:36:55;0475;X-Tudo (Artesanal 150g),Lombo tudo,X-Completo (Artesanal 150g),X-Completo (Artesanal 150g);92,60;Pix
27/05/2026;19:48:06;0461;X-Salada (Padrão),X-Completo (Padrão),Molho da casa;43,70;Pix
27/05/2026;19:49:21;0994;Molho da casa,Filé Completo,Lombo bacon;46,70;Cartão de Crédito
27/05/2026;19:50:21;0579;Frango bacon,Lombo salada;32,80;Pix
27/05/2026;19:51:11;0465;X-Completo (Artesanal 150g),X-Bacon (Padrão),Filé salada;61,70;Dinheiro
27/05/2026;20:00:25;0915;Lombo completo,X-Bacon (Artesanal 150g);45,80;Cartão de Crédito
27/05/2026;20:05:45;0350;Refrigerante lata;3,90;Pix
27/05/2026;20:07:36;0243;Frango completo,Frango bacon,Frango salada;57,70;Pix
27/05/2026;20:10:46;0716;Molho de alho,X-Bacon (Padrão),Cerveja Lata;24,70;Pix
27/05/2026;20:16:17;0820;Frango tudo,X-Completo (Artesanal 150g);43,80;Cartão de Crédito
27/05/2026;20:17:55;0801;Batata frita pequena,X-Completo (Padrão),Filé salada,Lombo completo;78,60;Pix
27/05/2026;20:27:23;0943;Filé Completo,Frango completo,2xBatata frita grande;79,60;Cartão de Crédito
27/05/2026;20:32:46;0972;Frango bacon,X-Salada (Padrão),X-Tudo (Artesanal 150g);55,70;Cartão de Débito
27/05/2026;20:33:58;0842;X-Bacon (Artesanal 150g);20,90;Cartão de Crédito
27/05/2026;20:52:19;0567;X-Bacon (Padrão),X-Salada (Padrão),Filé bacon;50,70;Cartão de Crédito
27/05/2026;20:56:34;0403;X-Completo (Artesanal 150g),Refrigerante litro;33,80;Cartão de Crédito
27/05/2026;21:00:11;0720;Filé tudo,X-Bacon (Artesanal 150g);41,80;Cartão de Crédito
27/05/2026;21:09:29;0371;Frango bacon,Molho da casa,Frango tudo,Filé bacon;53,60;Pix
27/05/2026;21:13:14;0748;Frango completo,Frango tudo,Filé Completo,3xX-Salada (Padrão);122,40;Pix
27/05/2026;21:20:13;0178;Lombo completo,Molho da casa,Filé bacon;44,70;Cartão de Crédito
27/05/2026;21:29:38;0543;Frango tudo,X-Tudo (Artesanal 150g),Filé bacon;58,70;Pix
27/05/2026;21:39:54;0261;2xX-Salada (Padrão),Batata frita grande;46,70;Cartão de Débito
27/05/2026;21:41:26;0556;Batata frita grande;12,90;Pix
27/05/2026;21:42:07;0042;2xX-Bacon (Artesanal 150g),Cerveja Lata;48,70;Cartão de Crédito
27/05/2026;21:43:36;0660;Lombo salada,Frango completo,Lombo tudo,Lombo bacon;75,60;Cartão de Débito
27/05/2026;21:54:32;0427;Frango tudo,Refrigerante litro,Molho da casa,Refrigerante litro;35,60;Pix
27/05/2026;21:58:44;0293;Lombo bacon,2xFrango bacon;47,70;Pix
27/05/2026;21:59:14;0573;Lombo salada,X-Bacon (Artesanal 150g),3xFrango bacon,Frango bacon;101,40;Dinheiro
27/05/2026;22:03:57;0857;Lombo salada,Batata frita grande,2xFrango completo;79,60;Dinheiro
27/05/2026;22:14:07;0445;2xMolho da casa,Filé Completo,Refrigerante litro,2xLombo tudo;76,40;Pix
27/05/2026;22:22:41;0376;Refrigerante litro,Molho da casa,X-Bacon (Padrão);25,70;Cartão de Débito
27/05/2026;22:27:15;0015;Filé salada;19,90;Dinheiro
27/05/2026;22:38:59;0438;Refrigerante litro,Frango tudo,Lombo tudo;43,70;Cartão de Crédito
27/05/2026;22:39:06;0818;X-Salada (Artesanal 150g);28,90;Cartão de Débito
27/05/2026;22:40:55;0045;Cerveja Lata,Frango bacon,Molho de alho,Refrigerante lata;28,60;Pix
27/05/2026;22:52:24;0079;Frango tudo,Filé Completo,2xCerveja Lata;60,60;Pix
27/05/2026;23:02:32;0240;Lombo completo,X-Tudo (Padrão);42,80;Cartão de Crédito
27/05/2026;23:04:25;0374;Batata frita grande,Lombo completo;37,80;Pix
27/05/2026;23:05:01;0767;2xX-Tudo (Artesanal 150g),Cerveja Lata;52,70;Cartão de Crédito
27/05/2026;23:09:30;0705;Refrigerante litro;7,90;Cartão de Crédito
27/05/2026;23:11:15;0854;2xFilé bacon;35,80;Pix
27/05/2026;23:11:37;0899;Lombo bacon,2xX-Bacon (Padrão),Frango completo;72,60;Pix
27/05/2026;23:19:21;0964;X-Completo (Artesanal 150g),Frango bacon;41,80;Cartão de Crédito
27/05/2026;23:21:47;0389;3xRefrigerante lata;11,70;Pix
27/05/2026;23:21:58;0159;Frango bacon;15,90;Dinheiro
27/05/2026;23:31:51;0368;Refrigerante lata,Frango tudo,2xLombo completo,X-Bacon (Artesanal 150g);92,50;Pix
27/05/2026;23:38:55;0093;X-Bacon (Padrão),Frango salada;32,80;Cartão de Crédito
27/05/2026;23:41:27;0621;Lombo salada;16,90;Pix
27/05/2026;23:47:12;0732;Batata frita pequena,Lombo salada,2xX-Salada (Artesanal 150g),X-Salada (Artesanal 150g);112,50;Cartão de Débito
27/05/2026;23:48:10;0950;2xFrango tudo,Filé Completo,Frango tudo;82,60;Pix
27/05/2026;23:50:12;0666;2xRefrigerante lata,Filé Completo;36,70;Cartão de Débito
27/05/2026;23:52:59;0583;Lombo salada,X-Bacon (Artesanal 150g);37,80;Cartão de Débito
27/05/2026;23:53:30;0036;Cerveja Lata;6,90;Cartão de Crédito
27/05/2026;23:53:51;0642;X-Bacon (Artesanal 150g),2xX-Salada (Padrão),Filé bacon,X-Bacon (Padrão);88,50;Cartão de Crédito
27/05/2026;23:59:45;0250;Lombo salada,Frango tudo,Cerveja Lata,X-Completo (Artesanal 150g);67,60;Cartão de Crédito
28/05/2026;18:20:38;0446;Filé tudo;20,90;Cartão de Débito
28/05/2026;18:21:27;0902;X-Bacon (Padrão),Filé bacon;33,80;Pix
28/05/2026;18:26:54;0830;X-Bacon (Artesanal 150g),3xMolho de alho,Filé bacon;44,50;Pix
28/05/2026;18:27:17;0253;3xX-Bacon (Artesanal 150g),Frango salada,X-Salada (Padrão);96,50;Cartão de Crédito
